Flight Date,Carrier,Flight Number,Origin,Origin City,Origin State,Origin WAC,Destination,Destination City,Destination State,Destination WAC,CRS_DEP_TIME,Departure Time,CRS_ARR_TIME,Arrival Time,Cancelled,Diverted,Distance
1/1/2022 12:00:00 AM,DL,5247,JFK,"New York, NY",NY,22,RDU,"Raleigh/Durham, NC",NC,36,1940,1939,2134,2120,0.00,0.00,427.00
1/1/2022 12:00:00 AM,DL,5248,VPS,"Valparaiso, FL",FL,33,ATL,"Atlanta, GA",GA,34,1600,1555,1814,1803,0.00,0.00,250.00
1/1/2022 12:00:00 AM,DL,5249,CLE,"Cleveland, OH",OH,44,DTW,"Detroit, MI",MI,43,1040,,1132,,1.00,0.00,95.00
1/1/2022 12:00:00 AM,DL,5249,DTW,"Detroit, MI",MI,43,CLE,"Cleveland, OH",OH,44,0850,0846,0949,,1.00,0.00,95.00
1/1/2022 12:00:00 AM,DL,5251,SYR,"Syracuse, NY",NY,22,DTW,"Detroit, MI",MI,43,0605,0600,0752,0756,0.00,0.00,374.00
1/1/2022 12:00:00 AM,DL,5253,AVL,"Asheville, NC",NC,36,ATL,"Atlanta, GA",GA,34,1725,1723,1836,1835,0.00,0.00,164.00
1/1/2022 12:00:00 AM,DL,5255,MSP,"Minneapolis, MN",MN,63,DLH,"Duluth, MN",MN,63,0854,0858,1007,0957,0.00,0.00,144.00
1/1/2022 12:00:00 AM,DL,5258,TVC,"Traverse City, MI",MI,43,DTW,"Detroit, MI",MI,43,1411,,1525,,1.00,0.00,207.00
1/1/2022 12:00:00 AM,DL,5259,CVG,"Cincinnati, OH",KY,52,MSP,"Minneapolis, MN",MN,63,0700,0655,0811,0752,0.00,0.00,596.00
1/1/2022 12:00:00 AM,DL,5260,TYS,"Knoxville, TN",TN,54,ATL,"Atlanta, GA",GA,34,0625,0621,0730,0713,0.00,0.00,152.00
1/1/2022 12:00:00 AM,DL,5263,MSN,"Madison, WI",WI,45,DTW,"Detroit, MI",MI,43,0900,0855,1116,1100,0.00,0.00,311.00
1/1/2022 12:00:00 AM,DL,5268,DTW,"Detroit, MI",MI,43,TVC,"Traverse City, MI",MI,43,1215,,1326,,1.00,0.00,207.00
1/1/2022 12:00:00 AM,DL,5270,MSP,"Minneapolis, MN",MN,63,CWA,"Mosinee, WI",WI,45,1326,1323,1425,1415,0.00,0.00,175.00
1/1/2022 12:00:00 AM,DL,5272,DTW,"Detroit, MI",MI,43,IND,"Indianapolis, IN",IN,42,0825,0820,0942,0929,0.00,0.00,231.00
1/1/2022 12:00:00 AM,DL,5272,IND,"Indianapolis, IN",IN,42,DTW,"Detroit, MI",MI,43,1028,1020,1142,1116,0.00,0.00,231.00
1/1/2022 12:00:00 AM,DL,5273,JFK,"New York, NY",NY,22,CVG,"Cincinnati, OH",KY,52,1859,1908,2112,2120,0.00,0.00,589.00
1/1/2022 12:00:00 AM,DL,5275,LEX,"Lexington, KY",KY,52,ATL,"Atlanta, GA",GA,34,1719,1725,1848,1850,0.00,0.00,304.00
1/1/2022 12:00:00 AM,DL,5278,ATL,"Atlanta, GA",GA,34,MGM,"Montgomery, AL",AL,51,1417,1413,1411,1359,0.00,0.00,147.00
1/1/2022 12:00:00 AM,DL,5278,MGM,"Montgomery, AL",AL,51,ATL,"Atlanta, GA",GA,34,1500,1455,1701,1640,0.00,0.00,147.00
1/1/2022 12:00:00 AM,DL,528,DCA,"Washington, DC",VA,38,ATL,"Atlanta, GA",GA,34,0600,0600,0756,0751,0.00,0.00,547.00
1/1/2022 12:00:00 AM,DL,5280,LGA,"New York, NY",NY,22,CHS,"Charleston, SC",SC,37,0800,0758,1024,0954,0.00,0.00,641.00
1/1/2022 12:00:00 AM,DL,5283,FWA,"Fort Wayne, IN",IN,42,ATL,"Atlanta, GA",GA,34,0605,0608,0817,0817,0.00,0.00,508.00
1/1/2022 12:00:00 AM,DL,5284,DTW,"Detroit, MI",MI,43,CMH,"Columbus, OH",OH,44,2105,,2208,,1.00,0.00,155.00
1/1/2022 12:00:00 AM,DL,5285,ATL,"Atlanta, GA",GA,34,AGS,"Augusta, GA",GA,34,1245,1240,1335,1332,0.00,0.00,143.00
1/1/2022 12:00:00 AM,DL,5286,BUF,"Buffalo, NY",NY,22,DTW,"Detroit, MI",MI,43,0625,0625,0752,0800,0.00,0.00,241.00
1/1/2022 12:00:00 AM,DL,529,LGA,"New York, NY",NY,22,ATL,"Atlanta, GA",GA,34,1242,1459,1522,1720,0.00,0.00,762.00
1/1/2022 12:00:00 AM,DL,5290,LGA,"New York, NY",NY,22,CHO,"Charlottesville, VA",VA,38,1700,1701,1833,1817,0.00,0.00,305.00
1/1/2022 12:00:00 AM,DL,5291,ALB,"Albany, NY",NY,22,DTW,"Detroit, MI",MI,43,0540,0543,0749,0733,0.00,0.00,489.00
1/1/2022 12:00:00 AM,DL,5295,DTW,"Detroit, MI",MI,43,MSN,"Madison, WI",WI,45,2120,,2145,,1.00,0.00,311.00
1/1/2022 12:00:00 AM,DL,5298,ATL,"Atlanta, GA",GA,34,BMI,"Bloomington/Normal, IL",IL,41,1405,1358,1449,1438,0.00,0.00,533.00
1/1/2022 12:00:00 AM,DL,5299,LGA,"New York, NY",NY,22,RIC,"Richmond, VA",VA,38,1055,1048,1235,1223,0.00,0.00,292.00
1/1/2022 12:00:00 AM,DL,5299,RIC,"Richmond, VA",VA,38,LGA,"New York, NY",NY,22,1400,1359,1524,1513,0.00,0.00,292.00
1/1/2022 12:00:00 AM,DL,5303,CVG,"Cincinnati, OH",KY,52,DTW,"Detroit, MI",MI,43,1020,1031,1136,1132,0.00,0.00,229.00
1/1/2022 12:00:00 AM,DL,5305,ATL,"Atlanta, GA",GA,34,LEX,"Lexington, KY",KY,52,1510,1551,1624,1654,0.00,0.00,304.00
1/1/2022 12:00:00 AM,DL,5306,BHM,"Birmingham, AL",AL,51,LGA,"New York, NY",NY,22,1100,1058,1424,1423,0.00,0.00,866.00
1/1/2022 12:00:00 AM,DL,5308,IND,"Indianapolis, IN",IN,42,DTW,"Detroit, MI",MI,43,0615,0610,0737,0710,0.00,0.00,231.00
1/1/2022 12:00:00 AM,DL,5309,DTW,"Detroit, MI",MI,43,PHL,"Philadelphia, PA",PA,23,0900,0900,1049,1034,0.00,0.00,453.00
1/1/2022 12:00:00 AM,DL,531,LGA,"New York, NY",NY,22,DFW,"Dallas/Fort Worth, TX",TX,74,1400,1356,1719,1720,0.00,0.00,1389.00
1/1/2022 12:00:00 AM,DL,5311,DTW,"Detroit, MI",MI,43,IND,"Indianapolis, IN",IN,42,2105,,2219,,1.00,0.00,231.00
1/1/2022 12:00:00 AM,DL,5316,GTR,"Columbus, MS",MS,53,ATL,"Atlanta, GA",GA,34,0630,0844,0851,1040,0.00,0.00,241.00
1/1/2022 12:00:00 AM,DL,5318,DTW,"Detroit, MI",MI,43,CVG,"Cincinnati, OH",KY,52,0829,0839,0946,1001,0.00,0.00,229.00
1/1/2022 12:00:00 AM,DL,5321,DTW,"Detroit, MI",MI,43,LAN,"Lansing, MI",MI,43,0905,0900,1002,0937,0.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,5321,LAN,"Lansing, MI",MI,43,DTW,"Detroit, MI",MI,43,1045,1040,1141,1140,0.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,5322,MDW,"Chicago, IL",IL,41,DTW,"Detroit, MI",MI,43,1700,,1917,,1.00,0.00,228.00
1/1/2022 12:00:00 AM,DL,5324,ATL,"Atlanta, GA",GA,34,GNV,"Gainesville, FL",FL,33,1355,1350,1504,1458,0.00,0.00,300.00
1/1/2022 12:00:00 AM,DL,5324,GNV,"Gainesville, FL",FL,33,ATL,"Atlanta, GA",GA,34,1630,1654,1757,1849,0.00,0.00,300.00
1/1/2022 12:00:00 AM,DL,5325,DTW,"Detroit, MI",MI,43,CVG,"Cincinnati, OH",KY,52,2055,,2209,,1.00,0.00,229.00
1/1/2022 12:00:00 AM,DL,5326,ATL,"Atlanta, GA",GA,34,MLU,"Monroe, LA",LA,72,1930,1946,2010,2033,0.00,0.00,448.00
1/1/2022 12:00:00 AM,DL,5328,LGA,"New York, NY",NY,22,BGR,"Bangor, ME",ME,12,1210,1255,1344,1404,0.00,0.00,378.00
1/1/2022 12:00:00 AM,DL,533,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,1700,1728,2054,2057,0.00,0.00,2486.00
1/1/2022 12:00:00 AM,DL,5330,DTW,"Detroit, MI",MI,43,ALB,"Albany, NY",NY,22,2125,,2257,,1.00,0.00,489.00
1/1/2022 12:00:00 AM,DL,5331,MSP,"Minneapolis, MN",MN,63,CVG,"Cincinnati, OH",KY,52,2005,2011,2302,2309,0.00,0.00,596.00
1/1/2022 12:00:00 AM,DL,5333,BTV,"Burlington, VT",VT,16,DTW,"Detroit, MI",MI,43,1249,1247,1452,1459,0.00,0.00,537.00
1/1/2022 12:00:00 AM,DL,5333,DTW,"Detroit, MI",MI,43,BTV,"Burlington, VT",VT,16,0915,0910,1107,1026,0.00,0.00,537.00
1/1/2022 12:00:00 AM,DL,5336,BTR,"Baton Rouge, LA",LA,72,ATL,"Atlanta, GA",GA,34,0615,0610,0854,0829,0.00,0.00,448.00
1/1/2022 12:00:00 AM,DL,5337,ATL,"Atlanta, GA",GA,34,ABY,"Albany, GA",GA,34,1846,1842,1937,1932,0.00,0.00,145.00
1/1/2022 12:00:00 AM,DL,5338,DTW,"Detroit, MI",MI,43,ITH,"Ithaca/Cortland, NY",NY,22,1550,1545,1717,0904,0.00,1.00,353.00
1/1/2022 12:00:00 AM,DL,5338,ITH,"Ithaca/Cortland, NY",NY,22,DTW,"Detroit, MI",MI,43,1805,0928,1952,1147,0.00,0.00,353.00
1/1/2022 12:00:00 AM,DL,5340,STL,"St. Louis, MO",MO,64,DTW,"Detroit, MI",MI,43,0845,1132,1116,1402,0.00,0.00,440.00
1/1/2022 12:00:00 AM,DL,5342,MDW,"Chicago, IL",IL,41,MSP,"Minneapolis, MN",MN,63,1245,,1425,,1.00,0.00,349.00
1/1/2022 12:00:00 AM,DL,5343,DTW,"Detroit, MI",MI,43,TYS,"Knoxville, TN",TN,54,2100,2055,2240,2312,0.00,0.00,443.00
1/1/2022 12:00:00 AM,DL,5344,BOS,"Boston, MA",MA,13,MKE,"Milwaukee, WI",WI,45,0945,0943,1141,1142,0.00,0.00,860.00
1/1/2022 12:00:00 AM,DL,5346,DHN,"Dothan, AL",AL,51,ATL,"Atlanta, GA",GA,34,0645,0635,0905,0844,0.00,0.00,170.00
1/1/2022 12:00:00 AM,DL,5348,XNA,"Fayetteville, AR",AR,71,ATL,"Atlanta, GA",GA,34,1300,1255,1543,1527,0.00,0.00,589.00
1/1/2022 12:00:00 AM,DL,535,ATL,"Atlanta, GA",GA,34,BOS,"Boston, MA",MA,13,2059,2102,2331,2310,0.00,0.00,946.00
1/1/2022 12:00:00 AM,DL,5351,LGA,"New York, NY",NY,22,GSP,"Greer, SC",SC,37,0950,0947,1213,1148,0.00,0.00,610.00
1/1/2022 12:00:00 AM,DL,5353,MKE,"Milwaukee, WI",WI,45,BOS,"Boston, MA",MA,13,1330,1321,1657,1623,0.00,0.00,860.00
1/1/2022 12:00:00 AM,DL,5354,ATL,"Atlanta, GA",GA,34,CHO,"Charlottesville, VA",VA,38,1030,1022,1159,1204,0.00,0.00,457.00
1/1/2022 12:00:00 AM,DL,5354,CHO,"Charlottesville, VA",VA,38,ATL,"Atlanta, GA",GA,34,1300,1256,1448,1435,0.00,0.00,457.00
1/1/2022 12:00:00 AM,DL,536,BOS,"Boston, MA",MA,13,ATL,"Atlanta, GA",GA,34,0720,0720,1028,1012,0.00,0.00,946.00
1/1/2022 12:00:00 AM,DL,5360,ATL,"Atlanta, GA",GA,34,TYS,"Knoxville, TN",TN,54,1755,1804,1845,1859,0.00,0.00,152.00
1/1/2022 12:00:00 AM,DL,5363,LGA,"New York, NY",NY,22,RIC,"Richmond, VA",VA,38,1400,1355,1535,1510,0.00,0.00,292.00
1/1/2022 12:00:00 AM,DL,5367,TUL,"Tulsa, OK",OK,73,ATL,"Atlanta, GA",GA,34,1550,1547,1841,1900,0.00,0.00,674.00
1/1/2022 12:00:00 AM,DL,5369,CLE,"Cleveland, OH",OH,44,LGA,"New York, NY",NY,22,0945,0940,1125,1114,0.00,0.00,419.00
1/1/2022 12:00:00 AM,DL,537,ATL,"Atlanta, GA",GA,34,DCA,"Washington, DC",VA,38,2200,2214,2332,2342,0.00,0.00,547.00
1/1/2022 12:00:00 AM,DL,5371,ATL,"Atlanta, GA",GA,34,CRW,"Charleston/Dunbar, WV",WV,39,1015,1010,1133,,0.00,1.00,363.00
1/1/2022 12:00:00 AM,DL,5371,CRW,"Charleston/Dunbar, WV",WV,39,ATL,"Atlanta, GA",GA,34,1300,,1432,,1.00,0.00,363.00
1/1/2022 12:00:00 AM,DL,5373,ATL,"Atlanta, GA",GA,34,MSN,"Madison, WI",WI,45,2115,2113,2220,2228,0.00,0.00,707.00
1/1/2022 12:00:00 AM,DL,538,ATL,"Atlanta, GA",GA,34,DCA,"Washington, DC",VA,38,0859,0856,1036,1025,0.00,0.00,547.00
1/1/2022 12:00:00 AM,DL,5382,ATL,"Atlanta, GA",GA,34,SGF,"Springfield, MO",MO,64,1130,1127,1219,1230,0.00,0.00,563.00
1/1/2022 12:00:00 AM,DL,5388,BMI,"Bloomington/Normal, IL",IL,41,ATL,"Atlanta, GA",GA,34,1535,1525,1820,1841,0.00,0.00,533.00
1/1/2022 12:00:00 AM,DL,539,DCA,"Washington, DC",VA,38,ATL,"Atlanta, GA",GA,34,0810,0834,1012,1015,0.00,0.00,547.00
1/1/2022 12:00:00 AM,DL,5395,ATL,"Atlanta, GA",GA,34,BQK,"Brunswick, GA",GA,34,1110,1105,1220,1208,0.00,0.00,238.00
1/1/2022 12:00:00 AM,DL,5395,BQK,"Brunswick, GA",GA,34,ATL,"Atlanta, GA",GA,34,1308,1303,1416,1403,0.00,0.00,238.00
1/1/2022 12:00:00 AM,DL,5397,ATL,"Atlanta, GA",GA,34,MOB,"Mobile, AL",AL,51,2110,2108,2130,2136,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5399,ORF,"Norfolk, VA",VA,38,LGA,"New York, NY",NY,22,0915,0909,1039,1023,0.00,0.00,296.00
1/1/2022 12:00:00 AM,DL,540,ATL,"Atlanta, GA",GA,34,SLC,"Salt Lake City, UT",UT,87,1920,1930,2130,2134,0.00,0.00,1590.00
1/1/2022 12:00:00 AM,DL,5403,ATL,"Atlanta, GA",GA,34,LFT,"Lafayette, LA",LA,72,1024,1020,1121,1108,0.00,0.00,503.00
1/1/2022 12:00:00 AM,DL,5403,LFT,"Lafayette, LA",LA,72,ATL,"Atlanta, GA",GA,34,1300,1256,1543,1531,0.00,0.00,503.00
1/1/2022 12:00:00 AM,DL,5407,ATL,"Atlanta, GA",GA,34,MDT,"Harrisburg, PA",PA,23,1005,1000,1149,1137,0.00,0.00,620.00
1/1/2022 12:00:00 AM,DL,5407,MDT,"Harrisburg, PA",PA,23,ATL,"Atlanta, GA",GA,34,1300,1257,1517,1451,0.00,0.00,620.00
1/1/2022 12:00:00 AM,DL,5409,DTW,"Detroit, MI",MI,43,CWA,"Mosinee, WI",WI,45,2055,,2128,,1.00,0.00,363.00
1/1/2022 12:00:00 AM,DL,541,DTW,"Detroit, MI",MI,43,ATL,"Atlanta, GA",GA,34,1555,1703,1804,1912,0.00,0.00,594.00
1/1/2022 12:00:00 AM,DL,5411,ATL,"Atlanta, GA",GA,34,ABE,"Allentown/Bethlehem/Easton, PA",PA,23,2050,2044,2247,2228,0.00,0.00,692.00
1/1/2022 12:00:00 AM,DL,5417,DSM,"Des Moines, IA",IA,61,LGA,"New York, NY",NY,22,1459,1731,1839,2134,0.00,0.00,1031.00
1/1/2022 12:00:00 AM,DL,5418,ATL,"Atlanta, GA",GA,34,BTR,"Baton Rouge, LA",LA,72,0825,0830,0907,0858,0.00,0.00,448.00
1/1/2022 12:00:00 AM,DL,5420,LGA,"New York, NY",NY,22,BTV,"Burlington, VT",VT,16,1215,1210,1338,1309,0.00,0.00,258.00
1/1/2022 12:00:00 AM,DL,5423,ILM,"Wilmington, NC",NC,36,ATL,"Atlanta, GA",GA,34,0635,0630,0815,0757,0.00,0.00,377.00
1/1/2022 12:00:00 AM,DL,5424,ATL,"Atlanta, GA",GA,34,SBN,"South Bend, IN",IN,42,1020,1026,1214,1210,0.00,0.00,566.00
1/1/2022 12:00:00 AM,DL,5425,BGM,"Binghamton, NY",NY,22,DTW,"Detroit, MI",MI,43,1615,0838,1800,1109,0.00,0.00,378.00
1/1/2022 12:00:00 AM,DL,5425,DTW,"Detroit, MI",MI,43,BGM,"Binghamton, NY",NY,22,1305,1320,1435,1431,0.00,0.00,378.00
1/1/2022 12:00:00 AM,DL,5429,MSP,"Minneapolis, MN",MN,63,RDU,"Raleigh/Durham, NC",NC,36,1010,1038,1344,1414,0.00,0.00,980.00
1/1/2022 12:00:00 AM,DL,543,JFK,"New York, NY",NY,22,LAX,"Los Angeles, CA",CA,91,0840,1114,1204,1436,0.00,0.00,2475.00
1/1/2022 12:00:00 AM,DL,5430,ABE,"Allentown/Bethlehem/Easton, PA",PA,23,DTW,"Detroit, MI",MI,43,1700,,1853,,1.00,0.00,425.00
1/1/2022 12:00:00 AM,DL,5430,DTW,"Detroit, MI",MI,43,ABE,"Allentown/Bethlehem/Easton, PA",PA,23,1422,1419,1548,1529,0.00,0.00,425.00
1/1/2022 12:00:00 AM,DL,5432,PWM,"Portland, ME",ME,12,DTW,"Detroit, MI",MI,43,1804,0739,2020,1008,0.00,0.00,668.00
1/1/2022 12:00:00 AM,DL,5433,ATL,"Atlanta, GA",GA,34,GSO,"Greensboro/High Point, NC",NC,36,1400,1355,1514,1514,0.00,0.00,306.00
1/1/2022 12:00:00 AM,DL,5435,LGA,"New York, NY",NY,22,RDU,"Raleigh/Durham, NC",NC,36,1200,1200,1353,1329,0.00,0.00,431.00
1/1/2022 12:00:00 AM,DL,5437,DAY,"Dayton, OH",OH,44,ATL,"Atlanta, GA",GA,34,0630,0627,0832,0803,0.00,0.00,432.00
1/1/2022 12:00:00 AM,DL,5439,LAN,"Lansing, MI",MI,43,DTW,"Detroit, MI",MI,43,0625,0624,0728,0701,0.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,544,SLC,"Salt Lake City, UT",UT,87,ATL,"Atlanta, GA",GA,34,1412,1412,1946,1940,0.00,0.00,1590.00
1/1/2022 12:00:00 AM,DL,5440,LGA,"New York, NY",NY,22,PWM,"Portland, ME",ME,12,1700,1650,1819,1749,0.00,0.00,269.00
1/1/2022 12:00:00 AM,DL,5441,JFK,"New York, NY",NY,22,MSP,"Minneapolis, MN",MN,63,0815,0900,1025,1150,0.00,0.00,1029.00
1/1/2022 12:00:00 AM,DL,5442,LGA,"New York, NY",NY,22,CVG,"Cincinnati, OH",KY,52,1305,1302,1525,1507,0.00,0.00,585.00
1/1/2022 12:00:00 AM,DL,5443,DTW,"Detroit, MI",MI,43,LAN,"Lansing, MI",MI,43,2120,,2211,,1.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,5445,TYS,"Knoxville, TN",TN,54,LGA,"New York, NY",NY,22,1355,1350,1556,1535,0.00,0.00,648.00
1/1/2022 12:00:00 AM,DL,5446,SAV,"Savannah, GA",GA,34,LGA,"New York, NY",NY,22,0915,0910,1116,1105,0.00,0.00,722.00
1/1/2022 12:00:00 AM,DL,5447,ATL,"Atlanta, GA",GA,34,TUL,"Tulsa, OK",OK,73,1250,1245,1359,1402,0.00,0.00,674.00
1/1/2022 12:00:00 AM,DL,5448,ATL,"Atlanta, GA",GA,34,CSG,"Columbus, GA",GA,34,1100,1055,1147,1132,0.00,0.00,83.00
1/1/2022 12:00:00 AM,DL,5448,CSG,"Columbus, GA",GA,34,ATL,"Atlanta, GA",GA,34,1235,1225,1327,1314,0.00,0.00,83.00
1/1/2022 12:00:00 AM,DL,545,SEA,"Seattle, WA",WA,93,BOS,"Boston, MA",MA,13,2150,2147,0604,0549,0.00,0.00,2496.00
1/1/2022 12:00:00 AM,DL,5451,ATL,"Atlanta, GA",GA,34,MOB,"Mobile, AL",AL,51,1510,1505,1530,1527,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5451,MOB,"Mobile, AL",AL,51,ATL,"Atlanta, GA",GA,34,1620,1614,1843,1833,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5454,ATL,"Atlanta, GA",GA,34,GNV,"Gainesville, FL",FL,33,0820,0815,0937,0924,0.00,0.00,300.00
1/1/2022 12:00:00 AM,DL,5454,GNV,"Gainesville, FL",FL,33,ATL,"Atlanta, GA",GA,34,1030,1021,1152,1130,0.00,0.00,300.00
1/1/2022 12:00:00 AM,DL,5456,MSP,"Minneapolis, MN",MN,63,GRB,"Green Bay, WI",WI,45,1544,1539,1700,1638,0.00,0.00,252.00
1/1/2022 12:00:00 AM,DL,546,LGA,"New York, NY",NY,22,ORD,"Chicago, IL",IL,41,1715,,1858,,1.00,0.00,733.00
1/1/2022 12:00:00 AM,DL,5468,ATL,"Atlanta, GA",GA,34,BMI,"Bloomington/Normal, IL",IL,41,2110,2106,2155,2138,0.00,0.00,533.00
1/1/2022 12:00:00 AM,DL,547,ATL,"Atlanta, GA",GA,34,SLC,"Salt Lake City, UT",UT,87,1510,1511,1726,1715,0.00,0.00,1590.00
1/1/2022 12:00:00 AM,DL,5477,ATL,"Atlanta, GA",GA,34,SBN,"South Bend, IN",IN,42,2104,2059,2253,2250,0.00,0.00,566.00
1/1/2022 12:00:00 AM,DL,5478,SCE,"State College, PA",PA,23,DTW,"Detroit, MI",MI,43,1358,1344,1520,1502,0.00,0.00,301.00
1/1/2022 12:00:00 AM,DL,548,LAX,"Los Angeles, CA",CA,91,ATL,"Atlanta, GA",GA,34,0930,0932,1647,1643,0.00,0.00,1947.00
1/1/2022 12:00:00 AM,DL,5480,ABY,"Albany, GA",GA,34,ATL,"Atlanta, GA",GA,34,0715,0712,0817,0807,0.00,0.00,145.00
1/1/2022 12:00:00 AM,DL,5482,MSN,"Madison, WI",WI,45,LGA,"New York, NY",NY,22,1300,1255,1608,1556,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5484,GSP,"Greer, SC",SC,37,LGA,"New York, NY",NY,22,1300,1255,1450,1437,0.00,0.00,610.00
1/1/2022 12:00:00 AM,DL,5487,LGA,"New York, NY",NY,22,MSN,"Madison, WI",WI,45,0955,1031,1153,1204,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5489,ATL,"Atlanta, GA",GA,34,BHM,"Birmingham, AL",AL,51,1940,1941,1936,1928,0.00,0.00,134.00
1/1/2022 12:00:00 AM,DL,549,ATL,"Atlanta, GA",GA,34,LGA,"New York, NY",NY,22,1235,1234,1446,1439,0.00,0.00,762.00
1/1/2022 12:00:00 AM,DL,5492,ATL,"Atlanta, GA",GA,34,FWA,"Fort Wayne, IN",IN,42,2100,2057,2245,2246,0.00,0.00,508.00
1/1/2022 12:00:00 AM,DL,5499,MSP,"Minneapolis, MN",MN,63,JFK,"New York, NY",NY,22,1940,1954,2323,2318,0.00,0.00,1029.00
1/1/2022 12:00:00 AM,DL,550,LAX,"Los Angeles, CA",CA,91,BOS,"Boston, MA",MA,13,1210,1240,2039,2024,0.00,0.00,2611.00
1/1/2022 12:00:00 AM,DL,5500,ATL,"Atlanta, GA",GA,34,SHV,"Shreveport, LA",LA,72,0825,0848,0925,0939,0.00,0.00,551.00
1/1/2022 12:00:00 AM,DL,5500,SHV,"Shreveport, LA",LA,72,ATL,"Atlanta, GA",GA,34,1011,1018,1251,1243,0.00,0.00,551.00
1/1/2022 12:00:00 AM,DL,5502,ATL,"Atlanta, GA",GA,34,TRI,"Bristol/Johnson City/Kingsport, TN",TN,54,1600,1556,1704,1655,0.00,0.00,227.00
1/1/2022 12:00:00 AM,DL,5504,MSP,"Minneapolis, MN",MN,63,DSM,"Des Moines, IA",IA,61,1950,1956,2108,2102,0.00,0.00,232.00
1/1/2022 12:00:00 AM,DL,5505,DTW,"Detroit, MI",MI,43,LAN,"Lansing, MI",MI,43,1645,1641,1738,1741,0.00,0.00,74.00
1/1/2022 12:00:00 AM,DL,5511,ATL,"Atlanta, GA",GA,34,MLI,"Moline, IL",IL,41,2110,2107,2212,2205,0.00,0.00,633.00
1/1/2022 12:00:00 AM,DL,5513,RIC,"Richmond, VA",VA,38,LGA,"New York, NY",NY,22,0900,0854,1019,1005,0.00,0.00,292.00
1/1/2022 12:00:00 AM,DL,5514,ATL,"Atlanta, GA",GA,34,TYS,"Knoxville, TN",TN,54,2110,2105,2205,2156,0.00,0.00,152.00
1/1/2022 12:00:00 AM,DL,5516,ATL,"Atlanta, GA",GA,34,SHV,"Shreveport, LA",LA,72,2050,2050,2142,2138,0.00,0.00,551.00
1/1/2022 12:00:00 AM,DL,552,LAX,"Los Angeles, CA",CA,91,BOS,"Boston, MA",MA,13,2137,2135,0600,0540,0.00,0.00,2611.00
1/1/2022 12:00:00 AM,DL,5520,ATL,"Atlanta, GA",GA,34,EVV,"Evansville, IN",IN,42,2127,2144,2149,2213,0.00,0.00,350.00
1/1/2022 12:00:00 AM,DL,5525,MOB,"Mobile, AL",AL,51,ATL,"Atlanta, GA",GA,34,1200,1155,1419,1405,0.00,0.00,302.00
1/1/2022 12:00:00 AM,DL,5527,AVL,"Asheville, NC",NC,36,ATL,"Atlanta, GA",GA,34,1200,1157,1259,1312,0.00,0.00,164.00
1/1/2022 12:00:00 AM,DL,553,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,1505,1537,2324,2327,0.00,0.00,2475.00
1/1/2022 12:00:00 AM,DL,5530,ATL,"Atlanta, GA",GA,34,ROA,"Roanoke, VA",VA,38,1005,1000,1135,1119,0.00,0.00,357.00
1/1/2022 12:00:00 AM,DL,5530,ROA,"Roanoke, VA",VA,38,ATL,"Atlanta, GA",GA,34,1300,1253,1430,1417,0.00,0.00,357.00
1/1/2022 12:00:00 AM,DL,5534,SYR,"Syracuse, NY",NY,22,JFK,"New York, NY",NY,22,1059,1057,1226,1201,0.00,0.00,209.00
1/1/2022 12:00:00 AM,DL,5538,CVG,"Cincinnati, OH",KY,52,DFW,"Dallas/Fort Worth, TX",TX,74,1635,1717,1804,1941,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5538,DFW,"Dallas/Fort Worth, TX",TX,74,CVG,"Cincinnati, OH",KY,52,1855,2021,2208,2330,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,554,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,2359,,0828,,1.00,0.00,2475.00
1/1/2022 12:00:00 AM,DL,5540,CVG,"Cincinnati, OH",KY,52,DFW,"Dallas/Fort Worth, TX",TX,74,1015,1010,1144,1244,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5540,DFW,"Dallas/Fort Worth, TX",TX,74,CVG,"Cincinnati, OH",KY,52,1230,1335,1543,1644,0.00,0.00,812.00
1/1/2022 12:00:00 AM,DL,5543,ATL,"Atlanta, GA",GA,34,DTW,"Detroit, MI",MI,43,1745,0728,1945,0921,0.00,0.00,594.00
1/1/2022 12:00:00 AM,DL,5544,BHM,"Birmingham, AL",AL,51,ATL,"Atlanta, GA",GA,34,1450,1455,1655,1722,0.00,0.00,134.00
1/1/2022 12:00:00 AM,DL,5544,DFW,"Dallas/Fort Worth, TX",TX,74,BHM,"Birmingham, AL",AL,51,1200,1240,1400,1412,0.00,0.00,597.00
